Date,Open,High,Low,Close,Adj Close,Volume
11-10-2017,50.939999,51.419998,50.610001,51.299999,51.299999,651948
12-10-2017,51,51.130001,50.150002,50.599998,50.599998,729273
13-10-2017,50.73,51.720001,50.700001,51.450001,51.450001,667497
16-10-2017,51.43,52.369999,51.349998,51.869999,51.869999,520725
17-10-2017,51.93,52.25,51.209999,51.880001,51.880001,471612
18-10-2017,51.939999,52.330002,51.689999,52.040001,52.040001,152620
19-10-2017,52.049999,52.169998,51.07,51.290001,51.290001,127413
20-10-2017,51.419998,51.73,50.700001,51.470001,51.470001,674142
23-10-2017,52.07,52.299999,51.68,51.900002,51.900002,583563
24-10-2017,51.889999,52.619999,51.549999,52.470001,52.470001,709553
25-10-2017,52.560001,52.57,51.889999,52.18,52.18,681739
26-10-2017,52.189999,52.860001,51.91,52.639999,52.639999,594647
27-10-2017,52.799999,54.200001,52.25,53.900002,53.900002,730915
30-10-2017,54.16,54.459999,53.75,54.150002,54.150002,565043
31-10-2017,54.080002,54.849998,53.93,54.380001,54.380001,497295
01-11-2017,54.650002,55.220001,53.889999,54.299999,54.299999,671038
02-11-2017,54.279999,54.84,53.990002,54.540001,54.540001,482846
03-11-2017,54.73,55.759998,54.400002,55.639999,55.639999,614159
06-11-2017,55.970001,57.610001,55.66,57.349998,57.349998,861713
07-11-2017,57.27,57.689999,56.830002,57.200001,57.200001,750187
08-11-2017,56.959999,57.919998,56.41,56.810001,56.810001,919147
09-11-2017,56.849998,57.529999,56.689999,57.169998,57.169998,666949
10-11-2017,57.02,57.349998,56.549999,56.740002,56.740002,541296
13-11-2017,56.900002,57.150002,56.299999,56.759998,56.759998,631619
14-11-2017,56.720001,56.77,54.810001,55.700001,55.700001,707338
15-11-2017,55.060001,55.560001,54.880001,55.330002,55.330002,501385
16-11-2017,55.299999,55.619999,54.93,55.139999,55.139999,213923
17-11-2017,55.25,56.68,55.18,56.549999,56.549999,184944
20-11-2017,56.689999,56.759998,55.57,56.09,56.09,593241
21-11-2017,56.380001,57.220001,56.32,56.830002,56.830002,619066
22-11-2017,57.119999,58.150002,57.029999,58.02,58.02,837411
27-11-2017,58.950001,58.990002,57.549999,58.110001,58.110001,690078
28-11-2017,57.860001,58.110001,57.419998,57.990002,57.990002,546526
29-11-2017,57.73,58.299999,56.75,57.299999,57.299999,741564
30-11-2017,57.41,57.98,56.82,57.400002,57.400002,735128
01-12-2017,57.419998,58.880001,57.290001,58.360001,58.360001,685215
04-12-2017,58.32,58.34,57.349998,57.470001,57.470001,529965
05-12-2017,57.48,57.919998,57.080002,57.619999,57.619999,499245
06-12-2017,57.450001,57.57,55.869999,55.959999,55.959999,678992
07-12-2017,56,56.779999,55.82,56.689999,56.689999,557325
08-12-2017,56.650002,57.790001,56.540001,57.360001,57.360001,681599
11-12-2017,57.25,58.080002,56.91,57.990002,57.990002,606724
12-12-2017,58.02,58.560001,56.849998,57.139999,57.139999,826488
13-12-2017,57.450001,57.830002,56.549999,56.599998,56.599998,658143
14-12-2017,56.700001,57.220001,56.09,57.040001,57.040001,580571
15-12-2017,57.150002,57.490002,56.939999,57.299999,57.299999,210054
18-12-2017,57.369999,57.779999,56.82,57.16,57.16,137151
19-12-2017,57.299999,57.639999,57.16,57.459999,57.459999,420784
20-12-2017,57.66,58.119999,57.439999,58.09,58.09,420844
21-12-2017,58.02,58.380001,57.630001,58.360001,58.360001,405320
22-12-2017,58.209999,58.5,57.869999,58.470001,58.470001,324554
26-12-2017,58.400002,60.009998,58.32,59.970001,59.970001,437785
27-12-2017,59.790001,59.93,59.330002,59.639999,59.639999,402396
28-12-2017,59.529999,59.939999,59.439999,59.84,59.84,345962
29-12-2017,59.91,60.509998,59.82,60.419998,60.419998,464478
02-01-2018,60.200001,60.740002,60.099998,60.369999,60.369999,510313
03-01-2018,60.389999,61.970001,60.279999,61.630001,61.630001,673859
04-01-2018,61.959999,62.209999,61.59,62.009998,62.009998,654363
05-01-2018,61.900002,62.040001,61.09,61.439999,61.439999,563036
08-01-2018,61.610001,61.970001,61.34,61.73,61.73,616474
09-01-2018,61.919998,63.48,61.799999,62.959999,62.959999,844720
10-01-2018,63.41,63.669998,63.09,63.57,63.57,697844
11-01-2018,63.5,64.769997,63.43,63.799999,63.799999,876642
12-01-2018,63.57,64.5,63.060001,64.300003,64.300003,678727
16-01-2018,64.43,64.889999,63.389999,63.73,63.73,867771
17-01-2018,63.889999,64.169998,63.310001,63.970001,63.970001,444384
18-01-2018,64.07,64.349998,63.470001,63.950001,63.950001,204504
19-01-2018,63.740002,63.77,62.849998,63.369999,63.369999,142711
22-01-2018,63.610001,64.139999,63.169998,63.490002,63.490002,625662
23-01-2018,63.880001,64.879997,63.700001,64.470001,64.470001,662456
24-01-2018,64.419998,66.050003,64.339996,65.610001,65.610001,887018
25-01-2018,65.879997,66.660004,65.080002,65.510002,65.510002,771758
26-01-2018,65.25,66.349998,64.910004,66.139999,66.139999,678186
29-01-2018,66.18,66.459999,64.980003,65.559998,65.559998,656168
30-01-2018,65.529999,65.559998,63.889999,64.5,64.5,688380
31-01-2018,64.029999,64.940002,63.669998,64.730003,64.730003,613258
01-02-2018,64.760002,66.25,64.629997,65.800003,65.800003,685750
02-02-2018,65.989998,66.300003,64.470001,65.449997,65.449997,857572
05-02-2018,65.099998,65.400002,63.419998,64.150002,64.150002,891063
06-02-2018,63.43,64.290001,63.119999,63.389999,63.389999,797814
07-02-2018,63.919998,64.18,61.25,61.790001,61.790001,1029408
08-02-2018,61.700001,62.09,60.27,61.150002,61.150002,929578
09-02-2018,60.43,60.77,58.07,59.200001,59.200001,933307
12-02-2018,59.119999,60.830002,59.099998,59.290001,59.290001,736917
13-02-2018,59.349998,59.73,58.389999,59.189999,59.189999,580600
14-02-2018,58.98,60.900002,58.200001,60.599998,60.599998,650324
15-02-2018,60.709999,61.639999,59.720001,61.34,61.34,340401
16-02-2018,61.450001,61.990002,60.880001,61.68,61.68,181179
20-02-2018,61.630001,62.740002,61.580002,61.900002,61.900002,794481
21-02-2018,61.630001,61.860001,60.919998,61.68,61.68,466924
22-02-2018,61.34,63.09,60.75,62.77,62.77,592603
23-02-2018,62.599998,63.73,62.330002,63.549999,63.549999,460597
26-02-2018,63.599998,64.239998,63.060001,63.91,63.91,469853
27-02-2018,64.059998,64.080002,62.639999,63.009998,63.009998,562670
28-02-2018,62.790001,63.439999,61.360001,61.639999,61.639999,768409
01-03-2018,61.549999,61.830002,60.18,60.990002,60.990002,812505
02-03-2018,61.34,61.599998,60.130001,61.25,61.25,613514
05-03-2018,61.549999,62.790001,61.099998,62.57,62.57,599266
06-03-2018,62.580002,63.279999,62.169998,62.599998,62.599998,634953
07-03-2018,62.299999,62.580002,60.580002,61.150002,61.150002,879119
08-03-2018,61.330002,61.400002,59.950001,60.119999,60.119999,720510
09-03-2018,60.27,62.18,60.139999,62.040001,62.040001,659722
12-03-2018,62.099998,62.330002,60.669998,61.360001,61.360001,537990
13-03-2018,61.369999,61.970001,60.27,60.709999,60.709999,747738
14-03-2018,60.869999,61.330002,60.110001,60.959999,60.959999,665017
15-03-2018,60.950001,61.540001,60.82,61.189999,61.189999,430201
16-03-2018,61.189999,62.540001,61.080002,62.34,62.34,202493
19-03-2018,62.23,62.349998,61.360001,62.060001,62.060001,115962
20-03-2018,62.099998,63.810001,62.080002,63.400002,63.400002,717709
21-03-2018,63.720001,65.550003,63.580002,65.169998,65.169998,763768
22-03-2018,65.5,65.739998,64.139999,64.300003,64.300003,689172
23-03-2018,64.279999,66,64.110001,65.879997,65.879997,752994
26-03-2018,65.900002,66.550003,65.080002,65.550003,65.550003,585899
27-03-2018,65.529999,66.410004,64.529999,65.25,65.25,670811
28-03-2018,64.699997,65.129997,63.720001,64.379997,64.379997,697678
29-03-2018,64.690002,65.260002,64.160004,64.940002,64.940002,562819
02-04-2018,64.910004,65.419998,62.799999,63.009998,63.009998,582742
03-04-2018,62.889999,63.860001,62.860001,63.509998,63.509998,527289
04-04-2018,63.59,63.639999,62.060001,63.369999,63.369999,760596
05-04-2018,63.599998,64.120003,63.07,63.540001,63.540001,588597
06-04-2018,63.700001,63.790001,61.810001,62.060001,62.060001,753262
09-04-2018,62,63.610001,61.93,63.419998,63.419998,655831
10-04-2018,63.299999,65.860001,63.200001,65.510002,65.510002,840280
11-04-2018,65.589996,67.449997,65.150002,66.82,66.82,963017
12-04-2018,66.75,67.330002,66,67.07,67.07,687468
13-04-2018,67.18,67.760002,66.699997,67.389999,67.389999,624203
16-04-2018,67.239998,67.739998,66.129997,66.220001,66.220001,560076
17-04-2018,66.419998,66.75,65.559998,66.519997,66.519997,486076
18-04-2018,66.68,68.910004,66.559998,68.470001,68.470001,221664
19-04-2018,68.75,69.559998,67.980003,68.290001,68.290001,125993
20-04-2018,68.260002,68.620003,67.5,68.379997,68.379997,724906
23-04-2018,68.220001,69.029999,67.139999,68.639999,68.639999,740941
24-04-2018,68.949997,69.379997,67.540001,67.699997,67.699997,832296
25-04-2018,67.75,68.18,67.110001,68.050003,68.050003,764049
26-04-2018,68.029999,68.779999,67.709999,68.190002,68.190002,660549
27-04-2018,68.209999,68.360001,67.639999,68.099998,68.099998,542549
30-04-2018,68.150002,69.339996,67.169998,68.57,68.57,755186
01-05-2018,68.559998,68.900002,66.849998,67.25,67.25,694771
02-05-2018,67.489998,68.139999,66.919998,67.93,67.93,789367
03-05-2018,67.68,68.599998,67.209999,68.43,68.43,691219
04-05-2018,68.5,69.970001,68.120003,69.720001,69.720001,690876
07-05-2018,69.849998,70.839996,69.510002,70.730003,70.730003,758916
08-05-2018,70.029999,70.400002,67.629997,69.059998,69.059998,1253566
09-05-2018,70.050003,71.360001,69.849998,71.139999,71.139999,863386
10-05-2018,71.230003,71.889999,70.559998,71.360001,71.360001,749808
11-05-2018,71.449997,71.629997,70.449997,70.699997,70.699997,634145
14-05-2018,70.540001,71.260002,70.260002,70.959999,70.959999,592826
15-05-2018,71.150002,71.919998,70.419998,71.309998,71.309998,815289
16-05-2018,71.019997,71.589996,70.660004,71.489998,71.489998,574279
17-05-2018,71.559998,72.300003,71.089996,71.489998,71.489998,562639
18-05-2018,71.599998,71.75,70.989998,71.279999,71.279999,211785
21-05-2018,71.470001,72.589996,71.25,72.239998,72.239998,119892
22-05-2018,72.529999,72.830002,71.900002,72.129997,72.129997,723458
23-05-2018,72.110001,72.260002,71.190002,71.839996,71.839996,702791
24-05-2018,71.830002,72,70.519997,70.709999,70.709999,640725
25-05-2018,70.650002,70.800003,67.419998,67.879997,67.879997,955354
29-05-2018,66.489998,67.349998,65.919998,66.730003,66.730003,1059750
30-05-2018,66.849998,68.669998,66.349998,68.209999,68.209999,726886
31-05-2018,68.239998,68.300003,66.559998,67.040001,67.040001,917563
01-06-2018,67.07,67.339996,65.510002,65.809998,65.809998,781103
04-06-2018,65.709999,66.040001,64.57,64.75,64.75,696050
05-06-2018,64.940002,65.57,64.220001,65.519997,65.519997,714674
06-06-2018,65.510002,65.959999,64.269997,64.730003,64.730003,708829
07-06-2018,65.07,66.07,64.809998,65.949997,65.949997,675041
08-06-2018,65.980003,66.239998,65.150002,65.739998,65.739998,571224
11-06-2018,65.559998,66.349998,64.849998,66.099998,66.099998,558281
12-06-2018,66.050003,66.699997,65.870003,66.360001,66.360001,524411
13-06-2018,66.010002,66.889999,65.519997,66.639999,66.639999,626398
14-06-2018,66.620003,67.160004,66.360001,66.889999,66.889999,460168
15-06-2018,66.620003,67.160004,64.290001,65.059998,65.059998,512591
18-06-2018,64.400002,65.980003,63.59,65.849998,65.849998,218933
19-06-2018,65.82,65.900002,64.389999,65.07,65.07,122646
20-06-2018,65.110001,66.529999,65.010002,66.220001,66.220001,801625
21-06-2018,65.339996,66.220001,64.339996,65.540001,65.540001,760719
22-06-2018,65.93,69.379997,65.709999,68.580002,68.580002,1136232
25-06-2018,68.75,69.440002,67.779999,68.080002,68.080002,816207
26-06-2018,68.209999,70.910004,67.720001,70.529999,70.529999,848537
27-06-2018,70.68,73.059998,70.559998,72.760002,72.760002,775155
28-06-2018,72.269997,74.029999,72.199997,73.449997,73.449997,717347
29-06-2018,73.330002,74.459999,72.93,74.150002,74.150002,602399
02-07-2018,73.620003,74.349998,72.510002,73.940002,73.940002,652167
05-07-2018,74.349998,74.800003,72.529999,72.940002,72.940002,841632
06-07-2018,73.160004,74.010002,72.139999,73.800003,73.800003,611419
09-07-2018,73.870003,74.279999,72.989998,73.849998,73.849998,533003
10-07-2018,74.040001,74.699997,73.650002,74.110001,74.110001,586829
11-07-2018,74.199997,74.260002,70.019997,70.379997,70.379997,861726
12-07-2018,70.599998,71.239998,69.230003,70.330002,70.330002,707887
13-07-2018,70.379997,71.660004,69.839996,71.010002,71.010002,530277
16-07-2018,70.519997,70.870003,67.580002,68.059998,68.059998,530480
17-07-2018,68.029999,68.440002,67.029999,68.080002,68.080002,440727
18-07-2018,67.610001,69.059998,67.040001,68.760002,68.760002,187313
19-07-2018,69,70.169998,67.800003,69.459999,69.459999,103220
20-07-2018,69.389999,71.099998,69.370003,70.459999,70.459999,500967
23-07-2018,68.169998,69.309998,67.599998,67.889999,67.889999,555915
24-07-2018,67.800003,69.050003,67.559998,68.519997,68.519997,524591
25-07-2018,68.769997,69.699997,68.199997,69.300003,69.300003,622913
26-07-2018,69.379997,69.919998,68.919998,69.610001,69.610001,489059
27-07-2018,69.580002,69.769997,68.260002,68.690002,68.690002,460450
30-07-2018,69.010002,70.43,68.800003,70.129997,70.129997,463011
31-07-2018,70.050003,70.220001,67.980003,68.760002,68.760002,519070
01-08-2018,68.43,68.519997,67.309998,67.660004,67.660004,576561
02-08-2018,67.860001,69.360001,66.919998,68.959999,68.959999,531071
03-08-2018,68.989998,69.239998,67.870003,68.489998,68.489998,476615
06-08-2018,68.650002,69.919998,68.5,69.010002,69.010002,495605
07-08-2018,68.900002,69.830002,68.809998,69.169998,69.169998,485027
08-08-2018,69.089996,69.370003,66.32,66.940002,66.940002,760313
09-08-2018,66.790001,67.410004,66.489998,66.809998,66.809998,509401
10-08-2018,66.739998,67.870003,66.139999,67.629997,67.629997,524490
13-08-2018,67.779999,67.949997,65.709999,67.199997,67.199997,578219
14-08-2018,67.419998,68.370003,66.580002,67.040001,67.040001,538484
15-08-2018,66.620003,66.900002,64.510002,65.010002,65.010002,573473
16-08-2018,64.949997,65.519997,64.43,65.459999,65.459999,383380
17-08-2018,65.470001,66.389999,65.300003,65.910004,65.910004,171403
20-08-2018,65.910004,66.68,65.589996,66.43,66.43,112709
21-08-2018,66.620003,68.099998,66.519997,67.349998,67.349998,437164
22-08-2018,66.080002,68.150002,65.980003,67.860001,67.860001,581899
23-08-2018,68.07,68.120003,67.32,67.830002,67.830002,450690
24-08-2018,67.900002,69.309998,67.779999,68.720001,68.720001,517796
27-08-2018,68.57,68.970001,68.339996,68.870003,68.870003,332612
28-08-2018,68.93,69.199997,68.209999,68.529999,68.529999,426833
29-08-2018,68.540001,69.760002,68.370003,69.510002,69.510002,497095
30-08-2018,69.709999,70.5,69.550003,70.25,70.25,445584
31-08-2018,70.059998,70.360001,69.639999,69.800003,69.800003,419739
04-09-2018,70.120003,71.400002,69.080002,69.870003,69.870003,785981
05-09-2018,69.43,69.589996,68.559998,68.720001,68.720001,542104
06-09-2018,68.639999,69.019997,67,67.769997,67.769997,633824
07-09-2018,67.879997,68.080002,66.860001,67.75,67.75,530895
10-09-2018,67.82,68.519997,67.330002,67.540001,67.540001,571174
11-09-2018,67.529999,70.010002,67.480003,69.25,69.25,676869
12-09-2018,69.889999,71.260002,69.5,70.370003,70.370003,800543
13-09-2018,70.239998,70.279999,68.349998,68.589996,68.589996,684937
14-09-2018,68.790001,69.910004,67.940002,68.989998,68.989998,611075
17-09-2018,68.93,69.720001,68.529999,68.910004,68.910004,422294
18-09-2018,68.800003,70.419998,68.529999,69.849998,69.849998,234202
19-09-2018,69.709999,71.5,69.650002,71.120003,71.120003,125208
20-09-2018,71.389999,71.809998,70.730003,70.800003,70.800003,607520
21-09-2018,70.199997,71.800003,69.980003,70.779999,70.779999,855943
24-09-2018,71.139999,72.739998,71.139999,72.080002,72.080002,576894
25-09-2018,72.25,72.779999,71.889999,72.279999,72.279999,551280
26-09-2018,72.089996,72.379997,71.470001,71.57,71.57,464463
27-09-2018,72.010002,72.599998,71.709999,72.120003,72.120003,454549
28-09-2018,72.18,73.730003,71.879997,73.25,73.25,544047
01-10-2018,73.290001,75.769997,72.949997,75.300003,75.300003,601451
02-10-2018,75.419998,75.910004,74.93,75.230003,75.230003,463615
03-10-2018,75.120003,76.900002,74.300003,76.410004,76.410004,698817
04-10-2018,76.18,76.470001,73.879997,74.330002,74.330002,687949
05-10-2018,74.669998,75.220001,73.839996,74.339996,74.339996,613218
08-10-2018,74.400002,74.580002,73.07,74.290001,74.290001,554938
09-10-2018,74.209999,75.279999,74,74.959999,74.959999,623537
10-10-2018,74.660004,75.080002,72.379997,73.169998,73.169998,652737
11-10-2018,72.68,72.760002,70.510002,70.970001,70.970001,783962
12-10-2018,70.989998,72.010002,70.639999,71.339996,71.339996,626668
15-10-2018,71.849998,72.699997,70.849998,71.779999,71.779999,568610
16-10-2018,71.720001,72.290001,71.019997,71.919998,71.919998,535003
17-10-2018,72.169998,72.43,69.43,69.75,69.75,651584
18-10-2018,70.029999,70.029999,68.470001,68.650002,68.650002,215337
19-10-2018,68.68,69.769997,68.559998,69.120003,69.120003,108311
22-10-2018,69.410004,69.650002,68.269997,69.169998,69.169998,513770
23-10-2018,69.550003,69.660004,65.739998,66.43,66.43,853265
24-10-2018,66.169998,67.720001,66.050003,66.82,66.82,775963
25-10-2018,66.360001,67.650002,65.989998,67.330002,67.330002,573096
26-10-2018,66.949997,67.879997,66.199997,67.589996,67.589996,595211
29-10-2018,67.550003,67.949997,66.290001,67.040001,67.040001,477487
30-10-2018,66.68,67.260002,65.330002,66.18,66.18,680441
31-10-2018,66.32,67,64.809998,65.309998,65.309998,666487
01-11-2018,64.879997,65.389999,63.110001,63.689999,63.689999,790286
02-11-2018,63.5,63.950001,62.630001,63.139999,63.139999,708906
05-11-2018,62.990002,64.139999,62.52,63.099998,63.099998,609129
06-11-2018,62.700001,63.32,61.310001,62.209999,62.209999,761240
07-11-2018,61.740002,63.18,61.200001,61.669998,61.669998,866628
08-11-2018,61.639999,62.419998,60.400002,60.669998,60.669998,764546
09-11-2018,60.75,60.790001,59.259998,60.189999,60.189999,821729
12-11-2018,60.700001,61.279999,58.68,59.93,59.93,806219
13-11-2018,58.880001,59.349998,54.75,55.689999,55.689999,1095643
14-11-2018,55.27,57.369999,55.130001,56.25,56.25,844696
15-11-2018,56.02,57.259998,55.59,56.459999,56.459999,256499
16-11-2018,56.580002,57.959999,55.889999,56.459999,56.459999,159001
19-11-2018,56.720001,57.330002,55.080002,56.759998,56.759998,699684
20-11-2018,57.389999,57.439999,52.77,53.43,53.43,983120
21-11-2018,53.389999,55.860001,53.389999,54.630001,54.630001,734277
26-11-2018,50.619999,52.25,50.099998,51.630001,51.630001,663108
27-11-2018,51.540001,52.380001,50.299999,51.560001,51.560001,764010
28-11-2018,52.09,52.560001,50.060001,50.290001,50.290001,831688
29-11-2018,50.310001,52.200001,49.41,51.450001,51.450001,812721
30-11-2018,51.27,51.790001,49.650002,50.93,50.93,796714
03-12-2018,52.450001,53.849998,52.029999,52.950001,52.950001,758010
04-12-2018,53.130001,54.549999,52.43,53.25,53.25,738130
06-12-2018,52.93,53.299999,50.080002,51.490002,51.490002,987266
07-12-2018,51.759998,54.220001,50.599998,52.610001,52.610001,987717
10-12-2018,52.029999,52.810001,50.529999,51,51,733225
11-12-2018,50.889999,52.43,50.700001,51.650002,51.650002,665262
12-12-2018,51.950001,52.880001,50.939999,51.150002,51.150002,730810
13-12-2018,51.200001,53.27,50.349998,52.580002,52.580002,733627
14-12-2018,52.830002,52.950001,50.84,51.200001,51.200001,526839
17-12-2018,51.25,51.869999,49.009998,49.880001,49.880001,211257
18-12-2018,49.16,49.59,45.790001,46.240002,46.240002,120101
19-12-2018,45.93,48,45.93,47.200001,47.200001,817721
20-12-2018,47.389999,47.509998,45.669998,45.880001,45.880001,794130
21-12-2018,46.25,46.77,45.130001,45.59,45.59,694003
26-12-2018,42.849998,47,42.52,46.220001,46.220001,698408
27-12-2018,46.580002,46.700001,44.369999,44.610001,44.610001,665590
28-12-2018,45.439999,46.220001,44.419998,45.330002,45.330002,564385
31-12-2018,45.220001,46.529999,44.73,45.41,45.41,476970
02-01-2019,45.799999,47.779999,44.349998,46.540001,46.540001,850480
03-01-2019,46.259998,47.490002,45.349998,47.09,47.09,788718
04-01-2019,46.900002,49.220001,46.650002,47.959999,47.959999,817277
07-01-2019,48.299999,49.790001,48.110001,48.52,48.52,819939
08-01-2019,48.73,49.950001,48.310001,49.779999,49.779999,765981
09-01-2019,49.799999,52.580002,49.709999,52.360001,52.360001,891922
10-01-2019,52.18,52.779999,51.369999,52.59,52.59,821782
11-01-2019,52.279999,53.310001,51.18,51.59,51.59,812339
14-01-2019,51.73,52.110001,50.380001,50.509998,50.509998,791527
15-01-2019,50.779999,52.299999,50.639999,52.110001,52.110001,664183
16-01-2019,52,52.52,51.259998,52.310001,52.310001,694182
17-01-2019,52.299999,52.580002,50.98,52.07,52.07,288560
18-01-2019,52.23,53.919998,52.09,53.799999,53.799999,193099
22-01-2019,53.73,54.240002,51.799999,52.57,52.57,951158
23-01-2019,52.950001,53.639999,51.860001,52.619999,52.619999,702866
24-01-2019,52.450001,53.470001,52.07,53.130001,53.130001,714415
25-01-2019,53.169998,53.939999,52.91,53.689999,53.689999,593385
28-01-2019,53.560001,53.639999,51.330002,51.990002,51.990002,650667
29-01-2019,52.119999,53.93,51.84,53.310001,53.310001,660527
30-01-2019,53.240002,54.93,53.09,54.23,54.23,731312
31-01-2019,54.279999,55.369999,53.619999,53.790001,53.790001,718650
01-02-2019,54.009998,55.66,53.369999,55.259998,55.259998,689566
04-02-2019,55.32,55.75,53.290001,54.560001,54.560001,622472
05-02-2019,54.860001,55.209999,53.470001,53.66,53.66,609756
06-02-2019,53.73,54.299999,52.860001,54.009998,54.009998,606720
07-02-2019,53.939999,54.209999,51.799999,52.639999,52.639999,749010
08-02-2019,52.59,52.990002,52.080002,52.720001,52.720001,621003
11-02-2019,52.66,52.779999,51.23,52.41,52.41,750242
12-02-2019,52.470001,54.049999,52.290001,53.099998,53.099998,708312
13-02-2019,53.349998,54.599998,53.27,53.900002,53.900002,706552
14-02-2019,53.959999,54.68,53.080002,54.41,54.41,623546
15-02-2019,54.48,55.869999,54.240002,55.59,55.59,276907
19-02-2019,55.779999,56.330002,55.290001,56.09,56.09,153728
20-02-2019,55.939999,57.549999,55.48,56.919998,56.919998,685111
21-02-2019,57.240002,57.610001,56.639999,56.959999,56.959999,546202
22-02-2019,56.84,57.810001,56.709999,57.259998,57.259998,513439
25-02-2019,57.169998,57.529999,55.080002,55.48,55.48,723012
26-02-2019,55.459999,56.080002,55.02,55.5,55.5,538919
27-02-2019,55.950001,57.389999,55.720001,56.939999,56.939999,577227
28-02-2019,57,57.43,56.43,57.220001,57.220001,496678
01-03-2019,57.220001,57.880001,55.57,55.799999,55.799999,684186
04-03-2019,55.830002,57,55.810001,56.59,56.59,549396
05-03-2019,56.450001,57.189999,56.09,56.560001,56.560001,538399
06-03-2019,56.279999,56.400002,55.419998,56.220001,56.220001,637677
07-03-2019,56.200001,56.990002,56.080002,56.66,56.66,628824
08-03-2019,56.43,56.509998,54.52,56.07,56.07,747358
11-03-2019,56.07,57.009998,55.959999,56.790001,56.790001,597156
12-03-2019,56.759998,57.549999,56.740002,56.869999,56.869999,652798
13-03-2019,57.09,58.48,57.009998,58.259998,58.259998,610616
14-03-2019,58.349998,58.740002,58,58.610001,58.610001,567604
15-03-2019,58.509998,58.950001,57.740002,58.52,58.52,507393
18-03-2019,58.450001,59.23,58.049999,59.09,59.09,157241
19-03-2019,59.009998,59.57,58.619999,59.029999,59.029999,114822
20-03-2019,59.02,60.119999,58.389999,59.830002,59.830002,786342
21-03-2019,59.990002,60.389999,59.66,59.98,59.98,655380
22-03-2019,59.869999,60.07,58.279999,59.040001,59.040001,738840
25-03-2019,58.98,59.349998,58.169998,58.82,58.82,705399
26-03-2019,59.119999,60.380001,59.040001,59.939999,59.939999,685988
27-03-2019,60.029999,60.220001,58.810001,59.41,59.41,732150
28-03-2019,59.400002,59.560001,58.200001,59.299999,59.299999,712209
29-03-2019,59.529999,60.73,59.41,60.139999,60.139999,705559
01-04-2019,60.240002,61.799999,60.130001,61.59,61.59,670808
02-04-2019,61.810001,62.75,61.599998,62.580002,62.580002,793227
03-04-2019,62.639999,62.990002,62.049999,62.459999,62.459999,799672
04-04-2019,62.5,62.77,61.889999,62.099998,62.099998,684973
05-04-2019,62.18,63.34,61.82,63.080002,63.080002,686862
08-04-2019,63.330002,64.480003,63.130001,64.400002,64.400002,895767
09-04-2019,64.400002,64.790001,63.68,63.98,63.98,790677
10-04-2019,64.220001,64.699997,64.050003,64.610001,64.610001,722216
11-04-2019,64.480003,64.489998,63.310001,63.580002,63.580002,760504
12-04-2019,63.709999,64.650002,63.66,63.889999,63.889999,625588
15-04-2019,63.759998,63.84,63.029999,63.400002,63.400002,555858
16-04-2019,63.57,64.370003,62.990002,64.050003,64.050003,547469
17-04-2019,64.32,64.610001,63.66,63.759998,63.759998,235376
18-04-2019,63.75,64.160004,63.459999,64,64,148238
22-04-2019,64,65.919998,64,65.699997,65.699997,763527
23-04-2019,65.75,66.599998,65.580002,66.300003,66.300003,700598
24-04-2019,66.169998,66.43,65.660004,65.889999,65.889999,678386
25-04-2019,65.809998,66.279999,64.900002,65.209999,65.209999,603001
26-04-2019,65.129997,65.18,62.279999,63.299999,63.299999,1000836
29-04-2019,62.950001,63.689999,62.459999,63.5,63.5,654076
30-04-2019,63.580002,64.75,63.299999,63.91,63.91,750494
01-05-2019,63.400002,63.93,62.77,63.599998,63.599998,676872
02-05-2019,63.610001,63.68,60.950001,61.810001,61.810001,914661
03-05-2019,61.549999,62.52,61.299999,61.939999,61.939999,646866
06-05-2019,61.43,62.950001,60.040001,62.25,62.25,768810
07-05-2019,62.169998,62.490002,60.66,61.400002,61.400002,842810
08-05-2019,61.439999,62.369999,61.07,62.119999,62.119999,791769
09-05-2019,62.02,62.209999,60.919998,61.700001,61.700001,769583
10-05-2019,61.639999,62.490002,61.419998,61.66,61.66,786494
13-05-2019,61.650002,63.330002,60.639999,61.040001,61.040001,1003106
14-05-2019,60.860001,62.110001,60.689999,61.779999,61.779999,751668
15-05-2019,61.369999,62.34,60.849998,62.02,62.02,723001
16-05-2019,62.119999,63.48,62.080002,62.869999,62.869999,545679
17-05-2019,63.119999,63.639999,62.52,62.759998,62.759998,215802
20-05-2019,63.529999,63.810001,62.450001,63.099998,63.099998,131888
21-05-2019,63.279999,63.599998,62.75,62.990002,62.990002,641680
22-05-2019,62.639999,62.779999,61.029999,61.419998,61.419998,766728
23-05-2019,61.27,61.290001,57.330002,57.91,57.91,1108052
24-05-2019,58.209999,59.099998,57.5,58.630001,58.630001,758099
28-05-2019,58.939999,59.57,58.130001,59.139999,59.139999,1020323
29-05-2019,59.07,59.139999,56.880001,58.810001,58.810001,1124959
30-05-2019,59.119999,59.700001,56.330002,56.59,56.59,842281
31-05-2019,56.459999,56.610001,53.049999,53.5,53.5,1031488
03-06-2019,53.419998,54.630001,52.110001,53.25,53.25,984308
04-06-2019,52.889999,53.779999,52.43,53.48,53.48,831625
05-06-2019,52.860001,53.41,50.599998,51.68,51.68,943186
06-06-2019,51.66,53.299999,51.169998,52.59,52.59,790067
07-06-2019,53.099998,54.32,52.619999,53.990002,53.990002,828133
